2025-10-14 21:05:06,438 - EVA - INFO - Initializing EVA Assistant...
2025-10-14 21:06:02,999 - EVA - INFO - Processed command: EXECUTE:you
2025-10-14 21:06:03,000 - EVA - INFO - Generated 1 execution steps
2025-10-14 21:06:03,000 - EVA - INFO - Executing step 1/1: Execute: EXECUTE:you
2025-10-14 21:06:06,201 - EVA - INFO - Listening...
2025-10-14 21:06:11,996 - EVA - INFO - Screen Resolution: 1920x1080
2025-10-14 21:06:12,070 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251014_210612_013534.png
2025-10-14 21:06:12,070 - EVA - INFO - Screen analysis: Screen analysis unavailable - Gemini model not initialized
2025-10-14 21:06:12,072 - EVA - INFO - Processed command: EXECUTE:you
2025-10-14 21:06:12,072 - EVA - INFO - Generated 1 execution steps
2025-10-14 21:06:12,072 - EVA - INFO - Executing step 1/1: Execute: EXECUTE:you
2025-10-14 21:06:15,285 - EVA - INFO - Listening...
2025-10-14 21:06:21,068 - EVA - INFO - Screen Resolution: 1920x1080
2025-10-14 21:06:21,152 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251014_210621_088882.png
2025-10-14 21:06:21,153 - EVA - INFO - Screen analysis: Screen analysis unavailable - Gemini model not initialized
2025-10-14 21:06:21,154 - EVA - INFO - Processed command: EXECUTE:you
2025-10-14 21:06:21,155 - EVA - INFO - Generated 1 execution steps
2025-10-14 21:06:21,155 - EVA - INFO - Executing step 1/1: Execute: EXECUTE:you
2025-10-14 21:06:24,379 - EVA - INFO - Listening...
2025-10-14 21:06:30,151 - EVA - INFO - Screen Resolution: 1920x1080
2025-10-14 21:06:30,240 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251014_210630_171759.png
2025-10-14 21:06:30,241 - EVA - INFO - Screen analysis: Screen analysis unavailable - Gemini model not initialized
2025-10-14 21:06:30,242 - EVA - INFO - Processed command: EXECUTE:you
2025-10-14 21:06:30,242 - EVA - INFO - Generated 1 execution steps
2025-10-14 21:06:30,243 - EVA - INFO - Executing step 1/1: Execute: EXECUTE:you
2025-10-14 21:06:33,465 - EVA - INFO - Listening...
2025-10-14 21:06:39,683 - EVA - INFO - Screen Resolution: 1920x1080
2025-10-14 21:06:39,774 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251014_210639_707602.png
2025-10-14 21:06:39,775 - EVA - INFO - Screen analysis: Screen analysis unavailable - Gemini model not initialized
2025-10-14 21:06:39,777 - EVA - INFO - Processed command: EXECUTE:       
2025-10-14 21:06:39,777 - EVA - INFO - Generated 1 execution steps
2025-10-14 21:06:39,777 - EVA - INFO - Executing step 1/1: Execute: EXECUTE:       
2025-10-14 21:06:42,986 - EVA - INFO - Listening...
2025-10-14 21:06:49,848 - EVA - INFO - Screen Resolution: 1920x1080
2025-10-14 21:06:49,933 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251014_210649_871185.png
2025-10-14 21:06:49,933 - EVA - INFO - Screen analysis: Screen analysis unavailable - Gemini model not initialized
2025-10-14 21:06:49,935 - EVA - INFO - Processed command: EXECUTE:place of iron what is that
2025-10-14 21:06:49,935 - EVA - INFO - Generated 1 execution steps
2025-10-14 21:06:49,935 - EVA - INFO - Executing step 1/1: Execute: EXECUTE:place of iron what is that
2025-10-14 21:06:53,161 - EVA - INFO - Listening...
2025-10-14 21:06:58,874 - EVA - INFO - Shutting down EVA...
2025-10-14 21:07:01,886 - EVA - INFO - EVA stopped
2025-10-14 21:11:54,909 - EVA - INFO - Initializing EVA Assistant...
2025-10-14 21:11:57,436 - EVA - INFO - EVA is now active. Say 'JARVIS' to begin...
2025-10-14 21:13:53,052 - EVA - INFO - Shutting down EVA...
2025-10-14 21:13:55,860 - EVA - INFO - EVA stopped
2025-10-14 21:15:40,420 - EVA - INFO - Initializing EVA Assistant...
2025-10-14 21:15:42,996 - EVA - INFO - EVA is now active. Say 'JARVIS' to begin...
2025-10-14 21:19:24,039 - EVA - INFO - Shutting down EVA...
2025-10-14 21:19:26,855 - EVA - INFO - EVA stopped
2025-10-14 21:19:55,339 - EVA - INFO - Initializing EVA Assistant...
2025-10-14 21:19:58,543 - EVA - INFO - EVA is now active. Say 'JARVIS' to begin...
2025-10-14 21:20:19,169 - EVA - INFO - Wake word detected!
2025-10-14 21:20:24,354 - EVA - INFO - Listening...
2025-10-14 21:20:31,109 - EVA - INFO - Screen Resolution: 1920x1080
2025-10-14 21:20:31,202 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251014_212031_142308.png
2025-10-14 21:20:41,336 - EVA - INFO - Screen analysis: The screen displays a full-screen Visual Studio Code window, actively showing a Python project's `config.py` file and an integrated terminal outputting logs from a running AI assistant script. The Windows taskbar is also visible at the bottom, showing pinned applications and system tray icons.
2025-10-14 21:20:41,339 - EVA - INFO - Processed command: OPEN_APP:whats up
2025-10-14 21:20:41,339 - EVA - INFO - Generated 4 execution steps
2025-10-14 21:20:41,339 - EVA - INFO - Executing step 1/4: Press Windows key
2025-10-14 21:20:46,830 - EVA - INFO - Executing step 2/4: Wait for start menu
2025-10-14 21:20:54,273 - EVA - INFO - Executing step 3/4: Type application name
2025-10-14 21:21:02,158 - EVA - INFO - Executing step 4/4: Press Enter
2025-10-14 21:21:11,885 - EVA - INFO - Listening...
2025-10-14 21:21:17,690 - EVA - INFO - Listening...
2025-10-14 21:21:23,709 - EVA - INFO - Listening...
2025-10-14 21:21:29,756 - EVA - INFO - Listening...
2025-10-14 21:21:35,763 - EVA - INFO - Listening...
2025-10-14 21:21:41,774 - EVA - INFO - Screen Resolution: 1920x1080
2025-10-14 21:21:41,856 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251014_212141_796491.png
2025-10-14 21:21:49,313 - EVA - INFO - Screen analysis: The screen displays a maximized Visual Studio Code window, showing Python code in `config.py` and an active terminal running `python main.py` with speech-to-text output. The Windows taskbar is visible at the bottom, indicating other applications are present but not in focus.
2025-10-14 21:21:49,314 - EVA - INFO - Processed command: OPEN_APP:chrome
2025-10-14 21:21:49,314 - EVA - INFO - Generated 4 execution steps
2025-10-14 21:21:49,314 - EVA - INFO - Executing step 1/4: Press Windows key
2025-10-14 21:21:59,004 - EVA - INFO - Executing step 2/4: Wait for start menu
2025-10-14 21:22:06,346 - EVA - INFO - Executing step 3/4: Type application name
2025-10-14 21:22:14,829 - EVA - INFO - Executing step 4/4: Press Enter
2025-10-14 21:22:24,085 - EVA - INFO - Listening...
2025-10-14 21:22:32,235 - EVA - INFO - Screen Resolution: 1920x1080
2025-10-14 21:22:32,353 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251014_212232_260882.png
2025-10-14 21:22:39,209 - EVA - INFO - Screen analysis: The screen displays a maximized WhatsApp desktop application, showing a chat list on the left and an active group chat ("Badminton Selection 2025-26") on the right with messages about team selections and reminders. The Windows taskbar is visible at the bottom, indicating other running applications and system information.
2025-10-14 21:22:39,211 - EVA - INFO - Processed command: EXECUTE:thank you very much
2025-10-14 21:22:39,212 - EVA - INFO - Generated 1 execution steps
2025-10-14 21:22:39,212 - EVA - INFO - Executing step 1/1: Execute: EXECUTE:thank you very much
2025-10-14 21:22:51,655 - EVA - INFO - Listening...
2025-10-14 21:22:58,214 - EVA - INFO - Screen Resolution: 1920x1080
2025-10-14 21:22:58,311 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251014_212258_238628.png
2025-10-14 21:23:07,012 - EVA - INFO - Screen analysis: The screen primarily displays a maximized Visual Studio Code window, featuring a file explorer on the left, the `config.py` file open for editing in the main panel, and an integrated terminal at the bottom showing logs from a recently completed Python script. The Windows taskbar is also visible at the very bottom, indicating other running applications and system information.
2025-10-14 21:23:07,015 - EVA - INFO - Processed command: OPEN_APP:youtube
2025-10-14 21:23:07,015 - EVA - INFO - Generated 4 execution steps
2025-10-14 21:23:07,015 - EVA - INFO - Executing step 1/4: Press Windows key
2025-10-14 21:23:13,154 - EVA - INFO - Executing step 2/4: Wait for start menu
2025-10-14 21:23:21,139 - EVA - INFO - Executing step 3/4: Type application name
2025-10-14 21:23:28,932 - EVA - INFO - Executing step 4/4: Press Enter
2025-10-14 21:23:38,588 - EVA - INFO - Shutting down EVA...
2025-10-14 21:23:41,654 - EVA - INFO - EVA stopped
2025-10-15 10:47:57,143 - EVA - INFO - Initializing EVA Assistant...
2025-10-15 10:48:02,104 - EVA - INFO - EVA is now active. Say 'JARVIS' to begin...
2025-10-15 10:48:12,243 - EVA - INFO - Wake word detected!
2025-10-15 10:48:17,438 - EVA - INFO - Listening...
2025-10-15 10:48:24,600 - EVA - INFO - Screen Resolution: 2560x1600
2025-10-15 10:48:24,936 - EVA - INFO - Screenshot captured: C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\temp_screenshots\screen_20251015_104824_714935.png
2025-10-15 10:48:34,634 - EVA - INFO - Screen analysis: The screen displays a maximized Visual Studio Code window, showing the "EVA_JARVIS" project structure in the file explorer on the left and a terminal running a Python script at the bottom. The main editor area is empty, presenting VS Code's default command suggestions, while the terminal output indicates an active voice assistant.
2025-10-15 10:48:34,635 - EVA - INFO - Processed command: OPEN_APP:youtube
2025-10-15 10:48:34,643 - EVA - INFO - Generated 4 execution steps
2025-10-15 10:48:34,646 - EVA - INFO - Executing step 1/4: Press Windows key
2025-10-15 10:48:43,394 - EVA - INFO - Executing step 2/4: Wait for start menu
2025-10-15 10:48:51,935 - EVA - INFO - Executing step 3/4: Type application name
2025-10-15 10:49:00,626 - EVA - INFO - Executing step 4/4: Press Enter
2025-10-15 10:49:10,041 - EVA - INFO - Listening...
2025-10-15 10:49:16,929 - EVA - INFO - Shutting down EVA...
2025-10-15 10:49:19,788 - EVA - INFO - EVA stopped
2025-10-15 11:48:18,735 - EVA - INFO - Initializing EVA Assistant...
2025-10-15 12:12:35,551 - EVA - INFO - Initializing EVA Assistant...
2025-10-15 12:21:40,336 - EVA - INFO - Initializing EVA Assistant...
2025-10-15 12:21:44,977 - EVA - INFO - EVA initialization complete
2025-10-15 12:21:44,980 - EVA - INFO - EVA is now active. Say 'JARVIS' to begin...
2025-10-15 12:21:54,148 - EVA - INFO - EVA shutting down...
2025-10-15 12:23:04,269 - EVA - INFO - Initializing EVA Assistant...
2025-10-15 12:23:07,799 - EVA - INFO - EVA initialization complete
2025-10-15 12:23:07,799 - EVA - INFO - EVA is now active. Say 'JARVIS' to begin...
2025-10-15 12:23:22,743 - EVA - INFO - Wake word detected
2025-10-15 12:23:27,800 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:23:31,385 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:23:34,973 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:23:38,574 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:23:42,154 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:23:45,735 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:23:49,334 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:23:52,914 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:23:56,494 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:00,076 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:03,653 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:07,245 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:10,827 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:14,411 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:17,985 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:21,557 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:25,158 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:28,731 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:32,301 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:35,879 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:39,452 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:43,031 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:46,612 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:50,183 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:53,759 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:24:57,337 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:00,923 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:04,507 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:08,089 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:11,657 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:15,243 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:18,835 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:22,412 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:25,988 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:29,606 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:33,195 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:36,786 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:40,362 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:43,926 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:47,501 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:25:51,068 - EVA - ERROR - Session error: 'SpeechToText' object has no attribute 'listen'
Traceback (most recent call last):
  File "C:\Users\yasha\OneDrive\Desktop\EVA_JARVIS\main.py", line 81, in run_session
    command = self.stt.listen()
AttributeError: 'SpeechToText' object has no attribute 'listen'
2025-10-15 12:26:17,129 - EVA - INFO - Initializing EVA Assistant...
2025-10-15 12:26:20,346 - EVA - INFO - EVA initialization complete
2025-10-15 12:26:20,346 - EVA - INFO - EVA is now active. Say 'JARVIS' to begin...
2025-10-15 12:26:36,012 - EVA - INFO - EVA shutting down...
2025-10-15 12:28:06,355 - EVA - INFO - Initializing EVA Assistant...
2025-10-15 12:28:08,376 - EVA - INFO - EVA initialization complete
2025-10-15 12:28:08,376 - EVA - INFO - EVA is now active. Say 'JARVIS' to begin...
2025-10-15 12:28:21,206 - EVA - INFO - EVA shutting down...
2025-10-15 12:29:00,015 - EVA - INFO - Initializing EVA Assistant...
2025-10-15 12:29:02,578 - EVA - INFO - EVA initialization complete
2025-10-15 12:29:02,578 - EVA - INFO - EVA is now active. Say 'JARVIS' to begin...
2025-10-15 12:29:16,681 - EVA - INFO - Wake word detected
2025-10-15 12:29:28,227 - EVA - INFO - Processing: 'Open YouTube.'
2025-10-15 12:29:28,227 - EVA - INFO - Category: APP_LAUNCH | Confidence: 74.77%
2025-10-15 12:29:31,638 - EVA - INFO - Command executed successfully
2025-10-15 12:29:39,307 - EVA - INFO - Processing: 'You'
2025-10-15 12:29:39,312 - EVA - INFO - Category: IN_APP_ACTION | Confidence: 73.62%
2025-10-15 12:29:45,544 - EVA - INFO - Command executed successfully
2025-10-15 12:29:59,226 - EVA - INFO - Processing: 'Open Google Chrome.'
2025-10-15 12:29:59,242 - EVA - INFO - Category: APP_LAUNCH | Confidence: 51.29%
